956.130739475;110.761022962;928.612712963;-0.006253135;0.042399476;21.037813173;4.869907907
959.986974280;114.578024956;928.870854756;0.202730955;0.056212993;22.052882329;6.502147661
965.957081691;120.048541728;931.093764851;0.556991262;0.057918618;24.067498061;8.361743373
970.426999442;123.536383938;933.833326037;0.811129071;0.058839830;25.649028679;9.020898180
978.529784188;127.610676681;940.713303020;1.317047066;0.059381237;28.472606616;10.905257672
979.676492848;127.857229100;941.820979717;1.384644059;0.056372249;28.916781356;10.897148887
986.975173766;127.859537123;949.085630911;1.676396875;0.027570837;31.233700846;13.845655128
992.708281516;126.827990570;954.719061130;1.778610524;0.012782395;34.291814998;16.066771845
1002.582323572;124.477302232;964.308660188;1.819008056;0.002779853;38.136027249;9.041901880
1013.351862396;121.745482422;974.725873585;1.833541379;0.000914082;38.959516687;-0.773347602
1014.913082366;121.338651320;976.233151538;1.834869920;0.000802892;38.907357747;0.649380746
1023.286143956;119.133080686;984.310492443;1.839433882;0.000360553;41.391692709;16.236540216
1032.141383825;116.768745519;992.844258110;1.840898569;-0.000068680;45.532616269;16.235159873
1043.431059804;113.758471680;1003.725202096;1.836753936;-0.000710795;48.141850755;24.634807240
1060.329861355;109.403310543;1020.052932914;1.816049101;-0.001086067;63.146862047;3.842531498
1076.136035770;105.671565791;1035.411640410;1.800939875;-0.003034841;58.256839667;-9.667176118
1088.053784531;103.188524553;1047.067364390;1.746090294;-0.003564170;60.494949787;-1.710412207
1112.433005642;99.344451311;1071.135487465;1.710973038;-0.005884221;57.230592343;-21.202837493
1122.176822573;98.366888358;1080.829385056;1.636332565;-0.006266269;48.596407687;43.210242490
1139.646993947;97.563158189;1098.276840277;1.570524903;-0.002795855;81.428328137;43.328953820
1163.105535112;98.163497030;1121.723385117;1.535524403;-0.002109433;76.619250897;-29.193038605
1179.281143298;99.243763860;1137.862576801;1.494516531;-0.001295165;61.165939943;16.685836026
1191.752045036;100.232195920;1150.294221976;1.490286894;-0.000106443;69.534443409;69.548013364
1212.738206047;101.960246661;1171.209108491;1.496271647;0.000221063;101.927011140;37.550064051
1243.339531813;104.132690429;1201.732856042;1.500175625;-0.000149591;97.417395462;-38.995327548
1262.247737622;105.430276778;1220.596415693;1.494108948;-0.000703940;68.349089628;28.412032724
1269.609610963;106.003718571;1227.935889657;1.487828562;-0.001096668;73.717362833;39.230190985
1287.358588594;107.685544967;1245.604377082;1.457941032;-0.002011142;74.807945015;4.900539803
1305.517424570;110.046622406;1263.607457790;1.415341491;-0.002976728;76.069621938;16.988317614
1320.799316519;112.723958210;1278.651208443;1.361739050;-0.003426395;81.422507200;6.071806352
1345.562733137;118.821490713;1302.640505461;1.280147515;-0.005279182;75.011105955;-5.313941591
1359.743762463;123.491233270;1316.026993068;1.189168616;-0.005152643;76.881544976;10.846768046
1394.738994889;138.122314963;1347.800164045;1.117913441;-0.002929500;82.167665634;-1.250869564
1418.956524977;149.388028841;1369.235677211;1.031996254;-0.004232237;75.947754682;52.468326884
1436.853335982;158.986981071;1384.330833130;0.947199543;-0.003793922;96.835338010;34.541515606
1461.564073701;174.229112679;1403.768216187;0.885662988;-0.004001261;91.146021549;-37.278197421
1481.401160500;187.670421746;1418.351547685;0.782227692;-0.004249091;72.544486122;40.082223137
1503.060051960;203.387522203;1433.247552577;0.713020892;-0.002513196;101.900645884;31.214804332
1531.636205857;225.536655584;1451.290968987;0.666920770;-0.003426452;91.293946074;-52.111051296
1548.609378992;239.319550576;1461.194092084;0.590483208;-0.003472963;72.691954903;2.027933802
1569.149472704;256.573760645;1472.333186996;0.544762229;-0.002648963;85.473296655;40.371354699
1593.045922900;277.408641239;1484.025950725;0.469700822;-0.002869108;92.568425565;13.483611955
1618.857784030;300.794928058;1494.933290129;0.403227445;-0.002784457;93.211755142;-5.893780302
1652.410403738;332.382413677;1506.205797142;0.300679401;-0.002269611;85.704627742;-2.905537232
1667.984906087;347.339808283;1510.544537001;0.271018884;-0.001734364;86.466475823;8.931613043
1686.991790757;365.721147110;1515.378897656;0.241998762;-0.001658802;89.694972844;26.438711199
1711.326496764;389.438247023;1520.818065856;0.197520328;-0.001623209;100.183709539;1.803999158
1745.980212629;423.598172085;1526.605230979;0.151365222;-0.001886468;85.583223530;-34.180347888
1766.874651703;444.340174385;1529.118023402;0.104961861;-0.001355844;78.096834482;24.394606346
1782.518023974;459.906594120;1530.666099832;0.093882794;-0.000626831;86.910787402;31.722825129
1813.808185283;491.087736781;1533.272709148;0.079363553;-0.000286546;85.915626864;1.104204821
1832.574978711;509.799136749;1534.713500733;0.075983602;-0.000093325;86.678655588;-3.542374750
1843.066420596;520.260672581;1535.505092783;0.075513459;-0.000017150;85.794689279;-5.816149178
1864.452557034;541.585897818;1537.118031419;0.076352576;0.000111473;85.155790520;31.947877706
1878.363161755;555.455439262;1538.186063357;0.078556835;0.000155246;93.655037968;26.316384832
1907.876314032;584.871731535;1540.574451054;0.082937415;0.000147554;87.889708978;-28.671337962
1928.613596130;605.532230390;1542.357275820;0.085984551;0.000002517;76.690882749;26.651862150
1953.890843682;630.716250513;1544.526114914;0.081598327;-0.000173736;103.880826268;14.299938320
1982.589922197;659.325293977;1546.795813026;0.076605349;-0.000610766;92.656835770;-36.210445475
2001.419924415;678.111984392;1548.070832900;0.059708229;-0.000550058;85.316915547;-14.478652076
2022.157129639;698.814871956;1549.261793435;0.056232872;-0.000438879;83.069776479;-24.693129985
2038.866318968;715.503539061;1550.089100127;0.045247043;-0.000401175;60.910351598;-58.786759699
2058.096178366;734.714923241;1550.931352396;0.043204581;-0.000631799;44.673859566;-65.685725478
2062.329677140;738.944890423;1551.104237600;0.040040006;-0.000546995;28.192014982;-16.350026238
2071.628345557;748.236241182;1551.473035552;0.039048969;-0.000118391;36.825846972;6.945821328
2077.315829897;753.919489534;1551.692497512;0.038334526;-0.000086065;34.840807331;-11.610688963
2084.767251646;761.365544186;1551.975260329;0.038079347;0.000058349;32.527187920;-7.890066251
2090.424371315;767.018539123;1552.191239457;0.038807115;0.000266727;31.493770967;8.250200598
2097.370566998;773.959298058;1552.465965171;0.041837538;0.000513314;37.070948683;33.732570468
2107.706896136;784.285762756;1552.917088023;0.048328328;0.000636432;47.361263458;11.548809563
2118.992174549;795.555777860;1553.502781414;0.055615048;0.002183728;43.584288658;-28.015978611
2128.447345274;804.992229746;1554.095737421;0.088446723;0.012756423;31.874013515;-0.967833418
2134.551511783;811.056943386;1554.757958083;0.202900641;0.016834831;37.516815090;6.164283028
2142.437887671;818.649650495;1556.794259417;0.316151592;0.057038998;35.054330610;-20.175629426
2148.731974134;823.695751963;1560.439166815;0.889547159;0.064022904;22.177029664;-6.004351949
2156.099725882;827.588643597;1566.641245340;1.127717935;0.027882744;26.248572482;8.598287084
2161.863206084;829.567110867;1572.045922435;1.268386533;0.016700585;27.112916484;9.864069296
2166.878326716;830.880894838;1576.884304454;1.318512215;0.001044402;29.762546897;21.668109722
2173.253228452;832.394921683;1583.076508131;1.252640898;-0.016387408;35.640155677;20.942644060
2184.708605663;836.866014922;1593.525889914;0.940286817;-0.040946178;38.193499275;6.133596897
2197.199959473;846.997736669;1600.259578258;0.242489647;-0.031018512;39.019739999;12.922747002
2202.055189672;851.797047747;1600.976995571;0.138772200;-0.014879453;40.995574995;14.577979769
2213.883695252;863.541650328;1602.360941593;0.149578661;0.003301563;43.844365581;19.383649173
2221.960789523;871.503020697;1603.720281170;0.189416394;0.004267931;48.399081237;20.300397805
2237.048447194;886.239161415;1606.949447800;0.235088735;0.002807152;51.903856400;7.799323960
