s_m,x_m,y_m,psi_rad,kappa_radpm,vx_realistic_mps,ax_realistic_mps2
169.9667797,16.592997,170.1892086,-0.0845204,-0.0000194,59.6778262374706,0.849024754844221
171.9663888,16.761842,172.1816764,-0.0845588,-0.000019,59.7061797949358,0.846405748870714
173.965998,16.9307628,174.1741394,-0.0845964,-0.0000186,59.7344266061539,0.843618908332105
175.9656072,17.0997574,176.1665928,-0.0846331,-0.0000182,59.7624776809728,0.838167928708661
177.9652164,17.2688246,178.1590419,-0.0846692,-0.000018,59.7904293757949,0.835589867545662
179.9648255,17.4379637,180.1514865,-0.0847052,-0.0000181,59.8182759219636,0.832835111188084
181.9644347,17.6071741,182.1439214,-0.0847408,-0.0000175,59.8459303298546,0.827472380511367
183.9640439,17.7764544,184.1363525,-0.0847753,-0.0000169,59.8734870525656,0.824929888282513
185.9636531,17.9458022,186.1287795,-0.0848084,-0.0000163,59.9009402245352,0.822207646773932
187.9632622,18.1152147,188.1211974,-0.0848406,-0.0000159,59.9282046563157,0.816928055068378
189.9628714,18.2846907,190.1136119,-0.0848721,-0.0000156,59.9553730980404,0.814421636979046
191.9624806,18.4542289,192.1060225,-0.0849029,-0.0000152,59.9824395869035,0.811732480353165
193.9620897,18.6238275,194.0984248,-0.084933,-0.0000149,60.0093208336353,0.806539667589135
195.9616989,18.7934857,196.0908238,-0.0849624,-0.0000146,60.0361076852168,0.804066883861843
197.9613081,18.963202,198.0832191,-0.0849913,-0.0000142,60.0627940819622,0.801408330501034
199.9609173,19.1329748,200.0756067,-0.0850194,-0.0000139,60.0892986347797,0.796299968900646
201.9605264,19.3028033,202.0679912,-0.085047,-0.0000136,60.1157102874869,0.793858396951153
203.9601356,19.4726862,204.060372,-0.085074,-0.0000133,60.1420230835303,0.791233909816361
205.9597448,19.642622,206.052746,-0.0851003,-0.000013,60.1681572336436,0.786204702540882
207.9593539,19.8126098,208.0451169,-0.0851261,-0.0000128,60.1942000789997,0.783797757819101
209.9589631,19.9826485,210.0374842,-0.0851513,-0.0000125,60.2201455656593,0.781204847064542
211.9585723,20.1527368,212.0298455,-0.085176,-0.0000122,60.2459155045351,0.776252437322315
213.9581815,20.3228737,214.0222036,-0.0852001,-0.0000119,60.2715958341452,0.773883570592079
215.9577906,20.4930581,216.0145583,-0.0852237,-0.0000117,60.2971802028212,0.771319758680854
217.9573998,20.6632889,218.0069076,-0.0852467,-0.0000114,60.3225921220096,0.766444740012675
219.957009,20.8335652,219.9992538,-0.0852693,-0.0000112,60.3479158273868,0.76410540395252
221.9566182,21.003886,221.9915966,-0.0852913,-0.0000109,60.3731450700962,0.761574047948716
223.9562273,21.1742501,223.9839347,-0.0853129,-0.0000107,60.3982048614104,0.756774118007013
225.9558365,21.3446567,225.9762698,-0.0853339,-0.0000104,60.4231780345098,0.75447075087639
227.9554457,21.5151049,227.9686014,-0.0853546,-0.0000102,60.4480579428276,0.751963250962817
229.9550548,21.6855936,229.9609292,-0.0853747,-0.00001,60.4727715983497,0.747244980715067
231.954664,21.8561221,231.9532538,-0.0853944,-0.0000097,60.4973999308631,0.74496896909226
233.9542732,22.0266893,233.945575,-0.0854137,-0.0000095,60.521936396989,0.742491794493034
235.9538824,22.1972946,235.937893,-0.0854325,-0.0000093,60.546309508539,0.737846640888219
237.9534915,22.3679369,237.9302079,-0.0854509,-0.0000091,60.5705986927857,0.735601497984963
239.9531007,22.5386155,239.9225193,-0.0854689,-0.0000089,60.5947974088371,0.733155012368024
241.9527099,22.7093297,241.9148282,-0.0854866,-0.0000087,60.6188355685087,0.728580530609235
243.9523191,22.8800784,243.907134,-0.0855038,-0.0000085,60.6427910967283,0.72636351131166
245.9519282,23.0508611,245.8994363,-0.0855206,-0.0000083,60.6666576550993,0.723951256171837
247.9515374,23.2216769,247.8917367,-0.085537,-0.0000081,60.6903662550855,0.719441862788594
249.9511466,23.3925252,249.8840339,-0.0855531,-0.000008,60.7139937197963,0.717259460259637
251.9507557,23.563405,251.8763277,-0.0855688,-0.0000078,60.7375334126264,0.714872632467371
253.9503649,23.7343159,253.8686202,-0.0855842,-0.0000076,60.7609179455788,0.710434953854487
255.9499741,23.905257,255.8609094,-0.0855992,-0.0000074,60.7842225390459,0.708278419326609
257.9495833,24.0762277,257.8531952,-0.0856139,-0.0000073,60.8074406591137,0.705920395689949
259.9491924,24.2472274,259.8454803,-0.0856282,-0.0000071,60.8305063176108,0.701551954641957
261.9488016,24.4182553,261.837762,-0.0856423,-0.0000069,60.853493432562,0.699427690666325
263.9484108,24.5893107,263.8300403,-0.085656,-0.0000068,60.8763951722174,0.697092766204096
265.94802,24.7603933,265.8223185,-0.0856694,-0.0000066,60.8991471489461,0.692793948189502
267.9476291,24.9315022,267.8145933,-0.0856825,-0.0000065,60.9218216780395,0.690693271465518
269.9472383,25.1026368,269.8068646,-0.0856953,-0.0000063,60.9444122304566,0.68839089782578
271.9468475,25.2737969,271.7991364,-0.0857078,-0.0000062,60.9668554180339,0.684153045411123
273.9464566,25.4449814,273.7914046,-0.08572,-0.000006,60.989222554397,0.682085370165861
275.9460658,25.61619,275.7836693,-0.085732,-0.0000059,61.0115068121463,0.679806758942809
277.945675,25.7874223,277.7759351,-0.0857436,-0.0000058,61.033646203661,0.675633375031184
279.9452842,25.9586774,279.7681972,-0.085755,-0.0000056,61.0557108401767,0.673595942050531
281.9448933,26.1299549,281.7604559,-0.0857662,-0.0000055,61.0776935963013,0.671338424192239
283.9445025,26.3012547,283.7527161,-0.0857771,-0.0000054,61.0995340849568,0.667232966105707
285.9441117,26.4725757,285.7449725,-0.0857877,-0.0000053,61.1213009146239,0.66522000829037
287.9437209,26.6439176,287.7372254,-0.0857981,-0.0000051,61.1429871624629,0.662992962100564
289.94333,26.8152802,289.7294805,-0.0858083,-0.000005,61.1645334410421,0.658946768959212
291.9429392,26.9866628,291.7217315,-0.0858182,-0.0000049,61.1860071571575,0.656958563547572
293.9425484,27.1580647,293.7139791,-0.0858279,-0.0000048,61.2074014899899,0.6547592702328
295.9421575,27.329486,295.7062293,-0.0858374,-0.0000047,61.2286581519332,0.650772675888038
297.9417667,27.5009259,297.6984754,-0.0858467,-0.0000046,61.2498434479139,0.648812604900012
299.9413759,27.6723837,299.690718,-0.0858557,-0.0000045,61.2709504589599,0.646638290711937
301.9409851,27.8438598,301.6829637,-0.0858646,-0.0000044,61.2919220976504,0.642711655889402
303.9405942,28.0153531,303.6752052,-0.0858732,-0.0000043,61.3128234668565,0.640777003231049
305.9402034,28.1868632,305.6674431,-0.0858816,-0.0000042,61.3336476496395,0.638627920949856
307.9398126,28.3583903,307.6596845,-0.0858899,-0.0000041,61.3543386585838,0.634758587343923
309.9394218,28.5299334,309.6519217,-0.0858979,-0.000004,61.3749605946798,0.632852600975398
311.9390309,28.7014922,311.6441554,-0.0859058,-0.0000039,61.395506342668,0.630726043925196
313.9386401,28.8730668,313.6363928,-0.0859134,-0.0000038,61.4159212154988,0.626917418607736
315.9382493,29.0446564,315.628626,-0.0859209,-0.0000037,61.4362679119156,0.625031180170303
317.9378584,29.2162604,317.6208556,-0.0859283,-0.0000036,61.4565396190652,0.622933503617808
319.9374676,29.3878794,319.6130894,-0.0859354,-0.0000035,61.476682449362,0.61917674462789
321.9370768,29.5595121,321.6053188,-0.0859424,-0.0000034,61.4967583001999,0.617319737655282
323.936686,29.7311584,323.5975446,-0.0859492,-0.0000034,61.5167601600546,0.61524500799324
325.9362951,29.9028186,325.589775,-0.0859558,-0.0000033,61.5366352417076,0.611543596518585
327.9359043,30.0744916,327.5820009,-0.0859623,-0.0000032,61.5564443406561,0.609709885642326
329.9355135,30.2461772,329.5742233,-0.0859687,-0.0000031,61.576180547252,0.607661467920511
331.9351226,30.4178758,331.5664505,-0.0859749,-0.0000031,61.5957920741015,0.604015666905043
333.9347318,30.5895863,333.5586731,-0.0859809,-0.000003,61.6153385149819,0.602202440321854
335.934341,30.7613084,335.5508922,-0.0859868,-0.0000029,61.634813162307,0.600180584458897
337.9339502,30.9330427,337.5431165,-0.0859926,-0.0000028,61.6541650283266,0.596584519521953
339.9335593,31.104788,339.5353361,-0.0859982,-0.0000028,61.6734529054553,0.594798238638582
341.9331685,31.2765442,341.5275522,-0.0860037,-0.0000027,61.6926699874506,0.592800057899247
343.9327777,31.4483117,343.5197736,-0.0860091,-0.0000026,61.7117661867486,0.589254067104231
345.9323869,31.6200895,345.5119904,-0.0860143,-0.0000026,61.7307993942162,0.58749178615427
347.931996,31.7918773,347.5042037,-0.0860194,-0.0000025,61.7497628051396,0.585517599925629
349.9316052,31.9636757,349.4964226,-0.0860244,-0.0000025,61.7686072319606,0.582021948392209
351.9312144,32.1354835,351.4886368,-0.0860292,-0.0000024,61.7873895639944,0.58028082601799
353.9308235,32.3073007,353.4808474,-0.086034,-0.0000023,61.8061031982418,0.578333890086809
355.9304327,32.4791278,355.473064,-0.0860386,-0.0000023,61.824699746787,0.574888890451828
357.9300419,32.6509636,357.4652758,-0.0860431,-0.0000021,61.8432349975714,0.573166042763367
359.9296511,32.8228076,359.457484,-0.0860469,-0.0000017,61.8617026494966,0.57124655405182
361.9292602,32.9946591,361.4496974,-0.0860501,-0.0000015,61.8800549141067,0.567846355100277
363.9288694,33.166516,363.4419063,-0.0860529,-0.0000015,61.8983469783292,0.566151245148136
365.9284786,33.338379,365.4341146,-0.0860564,-0.000002,61.9165723420626,0.564253240141659
367.9280878,33.5102501,367.4263251,-0.0860604,-0.000002,61.9346840172196,0.560898030215433
369.9276969,33.6821289,369.4185334,-0.0860643,-0.0000019,61.9527363893462,0.559224754226508
371.9273061,33.8540151,371.41074,-0.0860681,-0.0000019,61.9707229597053,0.557348411059128
373.9269153,34.0259091,373.4029483,-0.0860718,-0.0000018,61.9885977402146,0.554044672727847
375.9265244,34.1978101,375.3951547,-0.0860754,-0.0000018,62.006414014672,0.55239025486767
377.9261336,34.3697182,377.3873595,-0.0860789,-0.0000017,62.0241654862546,0.550538902148411
379.9257428,34.5416334,379.3795659,-0.0860823,-0.0000017,62.0418067665204,0.547277585031389
381.925352,34.7135551,381.3717705,-0.0860856,-0.0000016,62.059390438244,0.545645297127409
383.9249611,34.8854834,383.3639738,-0.0860889,-0.0000016,62.076910305792,0.543819176192145
385.9245703,35.0574182,385.3561783,-0.086092,-0.0000016,62.0943216805452,0.540603597362889
387.9241795,35.2293591,387.3483812,-0.0860951,-0.0000015,62.1116761440694,0.538987432827521
389.9237887,35.401306,389.340583,-0.0860981,-0.0000015,62.1289678024715,0.537186659970033
391.9233978,35.5732589,391.3327858,-0.086101,-0.0000014,62.1461525665892,0.53401403035099
393.923007,35.7452175,393.3249872,-0.0861039,-0.0000014,62.1632813169596,0.532420350357329
395.9226162,35.9171817,395.3171877,-0.0861066,-0.0000014,62.1803481608865,0.530642016850064
397.9222253,36.0891514,397.3093889,-0.0861093,-0.0000013,62.1973096092116,0.527509405478437
399.9218345,36.2611264,399.3015889,-0.086112,-0.0000013,62.2142159414401,0.525938414370846
401.9214437,36.4331064,401.2937882,-0.0861145,-0.0000013,62.2310612658931,0.524182693099198
403.9210529,36.6050916,403.2859879,-0.086117,-0.0000012,62.2478027934169,0.521093403844796
405.920662,36.7770815,405.2781866,-0.0861194,-0.0000012,62.2644899022993,0.519539090268598
407.9202712,36.9490762,407.2703847,-0.0861218,-0.0000012,62.2811169024302,0.517806134480223
409.9198804,37.1210756,409.2625831,-0.086124,-0.0000011,62.2976417042939,0.514760409783052
411.9194896,37.2930794,411.2547806,-0.0861263,-0.0000011,62.3141128849587,0.513225965054479
413.9190987,37.4650876,413.2469777,-0.0861284,-0.0000011,62.3305248557041,0.511516012847123
415.9187079,37.6371,415.2391748,-0.0861305,-0.000001,62.3468359268348,0.508504686844469
417.9183171,37.8091165,417.2313713,-0.0861325,-0.000001,62.3630943747458,0.506996543573169
419.9179262,37.981137,419.2235674,-0.0861345,-0.000001,62.3792943111934,0.505303453816081
421.9175354,38.1531614,421.2157633,-0.0861364,-0.0000009,62.3953949470363,0.502336115016453
423.9171446,38.3251895,423.2079588,-0.0861383,-0.0000009,62.4114436570772,0.500845056094487
425.9167538,38.4972213,425.2001541,-0.0861401,-0.0000009,62.4274347546517,0.499175210278451
427.9163629,38.6692567,427.192349,-0.0861418,-0.0000009,62.4433279502555,0.496245855469602
429.9159721,38.8412954,429.1845436,-0.0861435,-0.0000008,62.4591699178304,0.494772008763568
431.9155813,39.0133375,431.176738,-0.0861452,-0.0000008,62.474955271927,0.493128708565781
433.9151905,39.1853828,433.1689319,-0.0861468,-0.0000008,62.4906440224945,0.490234320999348
435.9147996,39.3574312,435.1611257,-0.0861483,-0.0000008,62.5062823429789,0.488781030769283
437.9144088,39.5294827,437.1533194,-0.0861498,-0.0000007,62.521864748781,0.487155021259533
439.914018,39.701537,439.1455125,-0.0861512,-0.0000007,62.5373519500376,0.484298946516596
441.9136271,39.8735942,441.1377055,-0.0861526,-0.0000007,62.5527895189619,0.48286629638703
443.9132363,40.0456542,443.1298986,-0.086154,-0.0000007,62.5681719719923,0.481260866685105
445.9128455,40.2177167,445.1220908,-0.0861553,-0.0000006,62.583460619269,0.478443279514198
447.9124547,40.3897818,447.1142832,-0.0861566,-0.0000006,62.5987003319539,0.477028252864419
449.9120638,40.5618495,449.1064757,-0.0861578,-0.0000006,62.6138856277089,0.475440462348657
451.911673,40.7339194,451.0986672,-0.0861589,-0.0000006,62.6289786166775,0.472664650781782
453.9112822,40.9059916,453.0908589,-0.0861601,-0.0000006,62.6440232686005,0.471264262214612
455.9108913,41.0780662,455.0830509,-0.0861612,-0.0000005,62.6590143027341,0.469697330664549
457.9105005,41.2501427,457.0752418,-0.0861622,-0.0000005,62.6739143288569,0.466957221104135
459.9101097,41.4222213,459.067433,-0.0861632,-0.0000005,62.6887667158381,0.465574736274314
461.9097189,41.594302,461.0596245,-0.0861642,-0.0000005,62.703566283979,0.464028765364818
463.909328,41.7663845,463.0518148,-0.0861651,-0.0000005,62.7182761428771,0.461324567095996
465.9089372,41.9384688,465.0440055,-0.086166,-0.0000004,62.7329389605282,0.459956948380629
467.9085464,42.1105549,467.0361966,-0.0861669,-0.0000004,62.7475498584649,0.45843523203906
469.9081556,42.2826426,469.0283864,-0.0861677,-0.0000004,62.7620721457349,0.455760752124664
471.9077647,42.4547319,471.0205767,-0.0861685,-0.0000004,62.7765481900119,0.454414471922714
473.9073739,42.6268228,473.0127675,-0.0861692,-0.0000004,62.7909729133245,0.452907685402901
475.9069831,42.7989151,475.0049567,-0.0861699,-0.0000003,62.8053104250927,0.450272530851478
477.9065922,42.9710088,476.9971467,-0.0861706,-0.0000003,62.8196022915592,0.448941364943949
479.9062014,43.1431039,478.9893372,-0.0861713,-0.0000003,62.833843636174,0.447455939263626
481.9058106,43.3152001,480.981526,-0.0861719,-0.0000003,62.8479988679903,0.444850827788835
483.9054198,43.4872977,482.9737157,-0.0861725,-0.0000003,62.8621091527413,0.443538022393559
485.9050289,43.6593964,484.9659059,-0.086173,-0.0000003,62.8761696145614,0.442070969754179
487.9046381,43.831496,486.9580944,-0.0861736,-0.0000003,62.8901452625071,0.439502313788263
489.9042473,44.0035968,488.9502837,-0.0861741,-0.0000002,62.904076561246,0.43820484619178
491.9038565,44.1756985,490.9424737,-0.0861745,-0.0000002,62.9179586361536,0.436753070958504
493.9034656,44.3478011,492.9346619,-0.086175,-0.0000002,62.9317571962886,0.43422108648196
495.9030748,44.5199045,494.9268511,-0.0861754,-0.0000002,62.9455119050666,0.432935890237621
497.902684,44.6920089,496.9190409,-0.0861758,-0.0000002,62.9592182892915,0.431508968798874
499.9022931,44.8641138,498.9112289,-0.0861761,-0.0000002,62.9728421572848,0.429004290800581
501.9019023,45.0362195,500.9034178,-0.0861764,-0.0000002,62.9864228723181,0.427737801007936
503.9015115,45.2083258,502.8956075,-0.0861768,-0.0000001,62.9999558617002,0.426326385599508
505.9011207,45.3804327,504.8877952,-0.086177,-0.0000001,63.0134076339403,0.423858588206951
507.9007298,45.5525401,506.8799841,-0.0861773,-0.0000001,63.026816751054,0.422604630529395
509.900339,45.7246481,508.8721736,-0.0861775,-0.0000001,63.0401788417834,0.421211963089464
511.8999482,45.8967564,510.8643612,-0.0861777,-0.0000001,63.0534607142689,0.418771738452565
513.8995574,46.0688652,512.8565499,-0.0861779,-0.0000001,63.0667007300094,0.417539817958523
515.8991665,46.2409744,514.8487394,-0.0861781,-0.0000001,63.0798942180705,0.416159737020167
517.8987757,46.4130837,516.8409269,-0.0861782,-0.0000001,63.0930086871514,0.41375350593357
519.8983849,46.5851934,518.8331155,-0.0861784,-0.0000001,63.1060818974903,0.412537423762631
521.897994,46.7573034,520.825305,-0.0861785,0,63.1191091792202,0.411173145181028
523.8976032,46.9294134,522.8174923,-0.0861785,0,63.132058541042,0.408797891919016
525.8972124,47.1015236,524.8096809,-0.0861786,0,63.1449672423035,0.407597745103791
527.8968216,47.2736341,526.8018704,-0.0861786,0,63.1578306140203,0.406249340545715
529.8964307,47.4457444,528.7940577,-0.0861787,0,63.170617164896,0.403905224420679
531.8960399,47.6178548,530.7862463,-0.0861787,0,63.1833635533857,0.402717922447059
533.8956491,47.7899653,532.7784358,-0.0861787,0,63.1960654115756,0.401391828170679
535.8952583,47.9620756,534.770623,-0.0861786,0,63.2086914476147,0.399075733301872
537.8948674,48.1341859,536.7628116,-0.0861786,0,63.2212778196216,0.397901426337893
539.8944766,48.3062961,538.7550012,-0.0861785,0,63.233820160568,0.396588231662387
541.8940858,48.478406,540.7471884,-0.0861784,0,63.2462878786053,0.394306628603553
543.8936949,48.6505159,542.7393771,-0.0861783,0.0000001,63.2587165305855,0.393148509264543
545.8933041,48.8226256,544.7315667,-0.0861782,0.0000001,63.271101650555,0.391848311632158
547.8929133,48.9947349,546.723754,-0.0861781,0.0000001,63.2834132468522,0.389598151731489
549.8925225,49.166844,548.7159427,-0.0861779,0.0000001,63.2956861752465,0.388449958977462
551.8921316,49.3389529,550.7081324,-0.0861778,0.0000001,63.3079163710462,0.387172384864138
553.8917408,49.5110613,552.7003198,-0.0861776,0.0000001,63.3200738418478,0.384944241525057
555.89135,49.6831695,554.6925086,-0.0861774,0.0000001,63.3321933434528,0.383815586423945
557.8909592,49.8552773,556.6846984,-0.0861772,0.0000001,63.3442706113163,0.38255114728841
559.8905683,50.0273845,558.6768858,-0.086177,0.0000001,63.3562762534094,0.38035469499097
561.8901775,50.1994914,560.6690747,-0.0861768,0.0000001,63.3682443244478,0.379236118883043
563.8897867,50.3715979,562.6612646,-0.0861765,0.0000001,63.3801706611518,0.377984926708426
565.8893958,50.5437037,564.6534522,-0.0861763,0.0000001,63.3920264713078,0.375820229629617
567.889005,50.7158092,566.6456412,-0.086176,0.0000001,63.4038453085448,0.374718162652402
569.8886142,50.8879141,568.6378313,-0.0861757,0.0000001,63.4156229104783,0.373480281571135
571.8882234,51.0600184,570.630019,-0.0861755,0.0000001,63.4273308850824,0.371341080482376
573.8878325,51.2321221,572.6222082,-0.0861752,0.0000002,63.4390024852696,0.370255646545021
575.8874417,51.4042253,574.6143984,-0.0861748,0.0000002,63.4506332491789,0.369027957006326
577.8870509,51.5763277,576.6065862,-0.0861745,0.0000002,63.4621954851595,0.366920715005104
579.8866601,51.7484296,578.5987756,-0.0861742,0.0000002,63.4737217448471,0.365845572642566
581.8862692,51.9205309,580.590966,-0.0861739,0.0000002,63.4852078676515,0.364637732608034
583.8858784,52.0926312,582.583154,-0.0861735,0.0000002,63.4966262613641,0.362552986960244
585.8854876,52.264731,584.5753435,-0.0861731,0.0000002,63.5080092774619,0.361494588750677
587.8850967,52.4368302,586.5675341,-0.0861728,0.0000002,63.5193525556936,0.360297097146677
589.8847059,52.6089284,588.5597223,-0.0861724,0.0000002,63.5306291042259,0.358241321407507
591.8843151,52.781026,590.551912,-0.086172,0.0000002,63.5418706734427,0.357193371036664
593.8839243,52.9531228,592.5441028,-0.0861716,0.0000002,63.5530731041801,0.356012641056524
595.8835334,53.1252187,594.5362912,-0.0861712,0.0000002,63.5642098042331,0.353985949377272
597.8831426,53.2973138,596.5284811,-0.0861708,0.0000002,63.5753119232653,0.352948492113795
599.8827518,53.4694082,598.5206722,-0.0861704,0.0000002,63.586375403201,0.351781432174339
601.8823609,53.6415016,600.5128607,-0.0861699,0.0000002,63.5973740516497,0.349780701799188
603.8819701,53.8135942,602.5050509,-0.0861695,0.0000002,63.6083385175536,0.348753821057872
605.8815793,53.985686,604.4972421,-0.0861691,0.0000002,63.6192648437401,0.347600494700971
607.8811885,54.1577768,606.4894309,-0.0861686,0.0000002,63.6301273376334,0.345628972275009
609.8807976,54.3298667,608.4816213,-0.0861681,0.0000002,63.6409561472662,0.344615938888634
611.8804068,54.5019558,610.4738128,-0.0861677,0.0000002,63.6517472163707,0.343473204289568
613.880016,54.6740437,612.4660019,-0.0861672,0.0000002,63.6624753525592,0.34152781414771
615.8796252,54.8461309,614.4581925,-0.0861667,0.0000002,63.6731703029531,0.340528642710086
617.8792343,55.0182171,616.4503842,-0.0861662,0.0000002,63.6838279120039,0.339396609283131
619.8788435,55.1903022,618.4425735,-0.0861657,0.0000002,63.6944234875125,0.33747741329984
621.8784527,55.3623864,620.4347644,-0.0861653,0.0000003,63.7049862756877,0.336488994692621
623.8780618,55.5344697,622.4269564,-0.0861647,0.0000003,63.7155123218886,0.335374062656225
625.877671,55.7065518,624.4191459,-0.0861642,0.0000003,63.7259770335433,0.333474770707682
627.8772802,55.878633,626.4113371,-0.0861637,0.0000003,63.7364094566961,0.332500358554848
629.8768894,56.0507132,628.4035293,-0.0861632,0.0000003,63.7468056370525,0.331399379568447
631.8764985,56.2227922,630.3957191,-0.0861627,0.0000003,63.7571412820425,0.329523287871435
633.8761077,56.3948703,632.3879106,-0.0861621,0.0000003,63.7674451371706,0.328562917127852
635.8757169,56.5669473,634.3801031,-0.0861616,0.0000003,63.7777131486769,0.327472776394194
637.8753261,56.7390231,636.3722932,-0.0861611,0.0000003,63.7879215241806,0.325623101781804
639.8749352,56.9110979,638.3644849,-0.0861605,0.0000003,63.7980984082707,0.324670490937956
641.8745444,57.0831717,640.3566777,-0.0861599,0.0000003,63.8082399482853,0.323594426991179
643.8741536,57.2552442,642.3488681,-0.0861594,0.0000003,63.8183227514699,0.321771252312151
645.8737627,57.4273156,644.3410601,-0.0861588,0.0000003,63.8283744616852,0.320829608728246
647.8733719,57.5993861,646.3332532,-0.0861583,0.0000003,63.8383911271812,0.319761302824206
649.8729811,57.7714552,648.3254438,-0.0861577,0.0000003,63.8483499553919,0.317964710109067
651.8725903,57.9435233,650.3176361,-0.0861571,0.0000003,63.8582780890726,0.317034067242849
653.8721994,58.1155904,652.3098295,-0.0861566,0.0000003,63.8681716773874,0.315979986011418
655.8718086,58.2876561,654.3020204,-0.086156,0.0000003,63.8780081275836,0.314203629239741
657.8714178,58.459721,656.294213,-0.0861555,0.0000003,63.8878143820609,0.31328725859078
659.871027,58.6317848,658.2864067,-0.086155,0.0000003,63.8975864903344,0.312244205792488
661.8706361,58.8038474,660.2785979,-0.0861545,0.0000002,63.907302259841,0.310491395770907
663.8702453,58.9759091,662.2707908,-0.086154,0.0000002,63.9169882322483,0.309586130802621
665.8698545,59.14797,664.2629846,-0.0861535,0.0000002,63.9266403577989,0.308550979358638
667.8694636,59.3200298,666.2551761,-0.0861531,0.0000002,63.9362370441187,0.306824950529125
669.8690728,59.4920889,668.2473692,-0.0861527,0.0000002,63.9458042317669,0.305927649695815
671.868682,59.6641473,670.2395633,-0.0861523,0.0000002,63.9553380720909,0.304906845792905
673.8682912,59.8362047,672.231755,-0.086152,0.0000002,63.9648171723419,0.303201239441511
675.8679003,60.0082616,674.2239483,-0.0861516,0.0000002,63.9742671727215,0.302315186410686
677.8675095,60.1803179,676.2161426,-0.0861513,0.0000002,63.9836842251183,0.301305558332151
679.8671187,60.3523734,678.2083344,-0.0861509,0.0000002,63.9930473367851,0.299623653553228
681.8667279,60.5244282,680.2005279,-0.0861506,0.0000002,64.0023817471892,0.298748841752454
683.866337,60.6964823,682.1927223,-0.0861501,0.0000002,64.0116835089496,0.297747278955789
685.8659462,60.8685352,684.1849144,-0.0861496,0.0000003,64.0209320295083,0.296085924437402
687.8655554,61.0405869,686.1771081,-0.0861488,0.0000004,64.030152347597,0.29522561947592
689.8651645,61.2126372,688.1693029,-0.0861479,0.0000005,64.0393403161905,0.294232126762552
691.8647737,61.3846851,690.1614954,-0.0861467,0.0000007,64.0484759431084,0.292597799129171
693.8643829,61.5567303,692.1536897,-0.0861451,0.0000009,64.0575835659697,0.291742425533645
695.8639921,61.7287719,694.1458853,-0.086143,0.0000012,64.0666592390463,0.290760249772743
697.8636012,61.9008086,696.1380787,-0.0861403,0.0000015,64.0756832697821,0.289146623046243
699.8632104,62.0728393,698.1302743,-0.0861369,0.0000019,64.0846796952477,0.288302622597554
701.8628196,62.2448623,700.1224714,-0.0861325,0.0000024,64.09364457026,0.287331808718804
703.8624288,62.4168756,702.1146669,-0.0861271,0.000003,64.1025585022646,0.285738892738784
705.8620379,62.588877,704.106865,-0.0861205,0.0000037,64.1114451277824,0.284903143416738
707.8616471,62.7608639,706.0990653,-0.0861125,0.0000044,64.1203006023641,0.283943723825892
709.8612563,62.9328329,708.0912645,-0.0861028,0.0000053,64.1291058332684,0.282371584657556
711.8608654,63.1047811,710.0834672,-0.0860913,0.0000062,64.137884056466,0.281544094329343
713.8604746,63.2767044,712.075673,-0.0860778,0.0000073,64.1466314282429,0.280592915395648
715.8600838,63.4485984,714.0678788,-0.086062,0.0000085,64.1553291558585,0.279038400529772
717.859693,63.6204587,716.060089,-0.0860438,0.0000097,64.1640003747328,0.278225613327397
719.8593021,63.7922803,718.0523035,-0.086023,0.0000111,64.1726410413224,0.277282727333539
721.8589113,63.9640578,720.0445195,-0.0859999,0.0000121,64.1812326632655,0.275745870193059
723.8585205,64.1357874,722.036742,-0.0859746,0.0000133,64.1897979754299,0.274938210499093
725.8581296,64.3074637,724.0289683,-0.0859463,0.000015,64.1983330350085,0.274003640851546
727.8577388,64.4790801,726.0212001,-0.0859145,0.0000168,64.2068197494524,0.272487710301004
729.857348,64.6506297,728.013437,-0.0858793,0.0000183,64.2152805528892,0.271691625442146
731.8569572,64.8221061,730.0056796,-0.0858412,0.0000197,64.2237113030606,0.270762170080444
733.8565663,64.9935043,731.9979304,-0.0858006,0.000021,64.2320943077963,0.269264034346563
735.8561755,65.164819,733.9901875,-0.0857575,0.0000221,64.2404517004818,0.268476339350403
737.8557847,65.3360456,735.9824512,-0.0857124,0.0000231,64.2487793394087,0.267555260820031
739.8553939,65.5071808,737.974725,-0.0856656,0.0000237,64.257059732408,0.266071702966348
741.855003,65.6782214,739.9670055,-0.0856177,0.0000241,64.2653143125005,0.265276405832864
743.8546122,65.8491659,741.9592932,-0.0855692,0.0000243,64.2735387392823,0.264341248663138
745.8542214,66.0200141,743.951592,-0.0855209,0.000024,64.2771846209622,0.117193081339255
747.8538305,66.1907665,745.9438972,-0.0854733,0.0000235,64.2704494410683,-0.216490173090302
749.8534397,66.3614254,747.9362091,-0.0854272,0.0000226,64.2499441502601,-0.65896577325594
751.8530489,66.5319946,749.9285322,-0.0853831,0.0000215,64.1935832352622,-1.81015238602662
753.8526581,66.7024781,751.9208603,-0.0853415,0.0000201,64.112884701402,-2.58904186059871
755.8522672,66.8728813,753.9131937,-0.0853027,0.0000186,64.0027598927405,-3.52786723351829
757.8518764,67.0432108,755.9055378,-0.0852671,0.000017,63.8384442984055,-5.25260222026643
759.8514856,67.2134723,757.8978848,-0.0852348,0.0000153,63.6426804557382,-6.24026806073499
761.8510948,67.3836727,759.8902352,-0.0852059,0.0000135,63.4097659946182,-7.39953389366403
